"Territorial Unit,""Year"",""Sex"",""Age"",""Limited"""
"France,""2005"",""Women"",""45-49"",""0.134"""
"France,""2005"",""Women"",""50-54"",""0.172"""
"France,""2005"",""Women"",""55-59"",""0.202"""
"France,""2005"",""Women"",""60-64"",""0.206"""
"France,""2005"",""Women"",""65-69"",""0.287"""
"France,""2005"",""Women"",""70-74"",""0.286"""
"France,""2005"",""Women"",""75-79"",""0.388"""
"France,""2005"",""Women"",""80-84"",""0.359"""
"France,""2005"",""Women"",""85+"",""0.43"""
"France,""2005"",""Men"",""16-19"",""0.043"""
"France,""2005"",""Men"",""20-24"",""0.052"""
"France,""2005"",""Men"",""25-29"",""0.078"""
"France,""2005"",""Men"",""30-34"",""0.071"""
"France,""2005"",""Men"",""35-39"",""0.075"""
"France,""2005"",""Men"",""40-44"",""0.096"""
"France,""2005"",""Men"",""45-49"",""0.115"""
"France,""2005"",""Men"",""50-54"",""0.126"""
"France,""2005"",""Men"",""55-59"",""0.215"""
"France,""2005"",""Men"",""60-64"",""0.182"""
"France,""2005"",""Men"",""65-69"",""0.247"""
"France,""2005"",""Men"",""70-74"",""0.312"""
"France,""2005"",""Men"",""75-79"",""0.405"""
"France,""2005"",""Men"",""80-84"",""0.356"""
"France,""2005"",""Men"",""85+"",""0.41"""
"Germany,""2005"",""Women"",""16-19"",""0.094"""
"Germany,""2005"",""Women"",""20-24"",""0.115"""
"Germany,""2005"",""Women"",""25-29"",""0.166"""
"Germany,""2005"",""Women"",""30-34"",""0.172"""
"Germany,""2005"",""Women"",""35-39"",""0.193"""
"Germany,""2005"",""Women"",""40-44"",""0.216"""
"Germany,""2005"",""Women"",""45-49"",""0.263"""
"Germany,""2005"",""Women"",""50-54"",""0.278"""
"Germany,""2005"",""Women"",""55-59"",""0.38"""
"Germany,""2005"",""Women"",""60-64"",""0.39"""
"Germany,""2005"",""Women"",""65-69"",""0.451"""
"Germany,""2005"",""Women"",""70-74"",""0.502"""
"Germany,""2005"",""Women"",""75-79"",""0.561"""
"Germany,""2005"",""Women"",""80-84"",""0.468"""
"Germany,""2005"",""Women"",""85+"",""0.285"""
"Germany,""2005"",""Men"",""16-19"",""0.082"""
"Germany,""2005"",""Men"",""20-24"",""0.105"""
"Germany,""2005"",""Men"",""25-29"",""0.117"""
"Germany,""2005"",""Men"",""30-34"",""0.149"""
"Germany,""2005"",""Men"",""35-39"",""0.202"""
"Germany,""2005"",""Men"",""40-44"",""0.22"""
"Germany,""2005"",""Men"",""45-49"",""0.247"""
"Germany,""2005"",""Men"",""50-54"",""0.283"""
"Germany,""2005"",""Men"",""55-59"",""0.324"""
"Germany,""2005"",""Men"",""60-64"",""0.357"""
"Germany,""2005"",""Men"",""65-69"",""0.404"""
"Germany,""2005"",""Men"",""70-74"",""0.467"""
"Germany,""2005"",""Men"",""75-79"",""0.499"""
"Germany,""2005"",""Men"",""80-84"",""0.477"""
"Germany,""2005"",""Men"",""85+"",""0.452"""
"Greece,""2005"",""Women"",""16-19"",""0.048"""
"Greece,""2005"",""Women"",""20-24"",""0.006"""
"Greece,""2005"",""Women"",""25-29"",""0.043"""
"Greece,""2005"",""Women"",""30-34"",""0.05"""
"Greece,""2005"",""Women"",""35-39"",""0.059"""
"Greece,""2005"",""Women"",""40-44"",""0.076"""
"Greece,""2005"",""Women"",""45-49"",""0.077"""
"Greece,""2005"",""Women"",""50-54"",""0.091"""
"Greece,""2005"",""Women"",""55-59"",""0.142"""
"Greece,""2005"",""Women"",""60-64"",""0.195"""
"Greece,""2005"",""Women"",""65-69"",""0.252"""
"Greece,""2005"",""Women"",""70-74"",""0.282"""
"Greece,""2005"",""Women"",""75-79"",""0.335"""
"Greece,""2005"",""Women"",""80-84"",""0.32"""
"Greece,""2005"",""Women"",""85+"",""0.338"""
"Greece,""2005"",""Men"",""16-19"",""0.02"""
"Greece,""2005"",""Men"",""20-24"",""0.027"""
"Greece,""2005"",""Men"",""25-29"",""0.033"""
"Greece,""2005"",""Men"",""30-34"",""0.034"""
"Greece,""2005"",""Men"",""35-39"",""0.053"""
"Greece,""2005"",""Men"",""40-44"",""0.045"""
"Greece,""2005"",""Men"",""45-49"",""0.075"""
"Greece,""2005"",""Men"",""50-54"",""0.088"""
"Greece,""2005"",""Men"",""55-59"",""0.099"""
"Greece,""2005"",""Men"",""60-64"",""0.186"""
"Greece,""2005"",""Men"",""65-69"",""0.203"""
"Greece,""2005"",""Men"",""70-74"",""0.228"""
"Greece,""2005"",""Men"",""75-79"",""0.312"""
"Greece,""2005"",""Men"",""80-84"",""0.32"""
"Greece,""2005"",""Men"",""85+"",""0.304"""
"Ireland,""2005"",""Women"",""16-19"",""0.043"""
"Ireland,""2005"",""Women"",""20-24"",""0.044"""
"Ireland,""2005"",""Women"",""25-29"",""0.099"""
"Ireland,""2005"",""Women"",""30-34"",""0.074"""
"Ireland,""2005"",""Women"",""35-39"",""0.086"""
"Ireland,""2005"",""Women"",""40-44"",""0.162"""
"Ireland,""2005"",""Women"",""45-49"",""0.129"""
"Ireland,""2005"",""Women"",""50-54"",""0.13"""
"Ireland,""2005"",""Women"",""55-59"",""0.135"""
"Ireland,""2005"",""Women"",""60-64"",""0.184"""
"Ireland,""2005"",""Women"",""65-69"",""0.225"""
"Ireland,""2005"",""Women"",""70-74"",""0.316"""
"Ireland,""2005"",""Women"",""75-79"",""0.404"""
"Ireland,""2005"",""Women"",""80-84"",""0.346"""
"Ireland,""2005"",""Women"",""85+"",""0.441"""
"Ireland,""2005"",""Men"",""16-19"",""0.05"""
"Ireland,""2005"",""Men"",""20-24"",""0.043"""
"Ireland,""2005"",""Men"",""25-29"",""0.045"""
"Ireland,""2005"",""Men"",""30-34"",""0.081"""
"Ireland,""2005"",""Men"",""35-39"",""0.057"""
"Ireland,""2005"",""Men"",""40-44"",""0.124"""
"Ireland,""2005"",""Men"",""45-49"",""0.132"""
"Ireland,""2005"",""Men"",""50-54"",""0.123"""
"Ireland,""2005"",""Men"",""55-59"",""0.135"""
"Ireland,""2005"",""Men"",""60-64"",""0.21"""
"Ireland,""2005"",""Men"",""65-69"",""0.237"""
"Ireland,""2005"",""Men"",""70-74"",""0.284"""
"Ireland,""2005"",""Men"",""75-79"",""0.295"""
"Ireland,""2005"",""Men"",""80-84"",""0.349"""
"Ireland,""2005"",""Men"",""85+"",""0.431"""
"Italy,""2005"",""Women"",""16-19"",""0.023"""
"Italy,""2005"",""Women"",""20-24"",""0.025"""
"Italy,""2005"",""Women"",""25-29"",""0.031"""
"Italy,""2005"",""Women"",""30-34"",""0.041"""
"Italy,""2005"",""Women"",""35-39"",""0.061"""
"Italy,""2005"",""Women"",""40-44"",""0.061"""
"Italy,""2005"",""Women"",""45-49"",""0.083"""
"Italy,""2005"",""Women"",""50-54"",""0.122"""
"Italy,""2005"",""Women"",""55-59"",""0.166"""
"Italy,""2005"",""Women"",""60-64"",""0.202"""
"Italy,""2005"",""Women"",""65-69"",""0.246"""
"Italy,""2005"",""Women"",""70-74"",""0.307"""
"Italy,""2005"",""Women"",""75-79"",""0.347"""
"Italy,""2005"",""Women"",""80-84"",""0.365"""
"Italy,""2005"",""Women"",""85+"",""0.361"""
"Italy,""2005"",""Men"",""16-19"",""0.032"""
"Italy,""2005"",""Men"",""20-24"",""0.017"""
"Italy,""2005"",""Men"",""25-29"",""0.035"""
"Italy,""2005"",""Men"",""30-34"",""0.042"""
"Italy,""2005"",""Men"",""35-39"",""0.064"""
"Italy,""2005"",""Men"",""40-44"",""0.057"""
"Italy,""2005"",""Men"",""45-49"",""0.092"""
"Italy,""2005"",""Men"",""50-54"",""0.088"""
"Italy,""2005"",""Men"",""55-59"",""0.126"""
"Italy,""2005"",""Men"",""60-64"",""0.156"""
"Italy,""2005"",""Men"",""65-69"",""0.181"""
"Italy,""2005"",""Men"",""70-74"",""0.257"""
"Italy,""2005"",""Men"",""75-79"",""0.307"""
"Italy,""2005"",""Men"",""80-84"",""0.34"""
"Italy,""2005"",""Men"",""85+"",""0.338"""
"Luxembourg,""2005"",""Women"",""16-19"",""0.088"""
"Luxembourg,""2005"",""Women"",""20-24"",""0.024"""
"Luxembourg,""2005"",""Women"",""25-29"",""0.08"""
"Luxembourg,""2005"",""Women"",""30-34"",""0.102"""
"Luxembourg,""2005"",""Women"",""35-39"",""0.107"""
"Luxembourg,""2005"",""Women"",""40-44"",""0.154"""
"Luxembourg,""2005"",""Women"",""45-49"",""0.151"""
"Luxembourg,""2005"",""Women"",""50-54"",""0.172"""
"Luxembourg,""2005"",""Women"",""55-59"",""0.283"""
"Luxembourg,""2005"",""Women"",""60-64"",""0.285"""
"Luxembourg,""2005"",""Women"",""65-69"",""0.29"""
"Luxembourg,""2005"",""Women"",""70-74"",""0.277"""
"Luxembourg,""2005"",""Women"",""75-79"",""0.377"""
"Luxembourg,""2005"",""Women"",""80-84"",""0.286"""
"Luxembourg,""2005"",""Women"",""85+"",""0.425"""
"Luxembourg,""2005"",""Men"",""16-19"",""0.026"""
"Luxembourg,""2005"",""Men"",""20-24"",""0.068"""
"Luxembourg,""2005"",""Men"",""25-29"",""0.098"""
"Luxembourg,""2005"",""Men"",""30-34"",""0.062"""
"Luxembourg,""2005"",""Men"",""35-39"",""0.105"""
"Luxembourg,""2005"",""Men"",""40-44"",""0.116"""
"Luxembourg,""2005"",""Men"",""45-49"",""0.161"""
"Luxembourg,""2005"",""Men"",""50-54"",""0.196"""
"Luxembourg,""2005"",""Men"",""55-59"",""0.238"""
"Luxembourg,""2005"",""Men"",""60-64"",""0.223"""
"Luxembourg,""2005"",""Men"",""65-69"",""0.261"""
"Luxembourg,""2005"",""Men"",""70-74"",""0.348"""
"Luxembourg,""2005"",""Men"",""75-79"",""0.251"""
"Luxembourg,""2005"",""Men"",""80-84"",""0.304"""
"Luxembourg,""2005"",""Men"",""85+"",""0.015"""
"Netherlands,""2005"",""Women"",""16-19"",""0.08"""
"Netherlands,""2005"",""Women"",""20-24"",""0.122"""
"Netherlands,""2005"",""Women"",""25-29"",""0.102"""
"Netherlands,""2005"",""Women"",""30-34"",""0.089"""
"Netherlands,""2005"",""Women"",""35-39"",""0.087"""
"Netherlands,""2005"",""Women"",""40-44"",""0.121"""
"Netherlands,""2005"",""Women"",""45-49"",""0.188"""
"Netherlands,""2005"",""Women"",""50-54"",""0.166"""
"Netherlands,""2005"",""Women"",""55-59"",""0.19"""
"Netherlands,""2005"",""Women"",""60-64"",""0.192"""
"Netherlands,""2005"",""Women"",""65-69"",""0.194"""
"Netherlands,""2005"",""Women"",""70-74"",""0.257"""
"Netherlands,""2005"",""Women"",""75-79"",""0.349"""
"Netherlands,""2005"",""Women"",""80-84"",""0.264"""
"Netherlands,""2005"",""Women"",""85+"",""0.434"""
"Netherlands,""2005"",""Men"",""16-19"",""0.016"""
"Netherlands,""2005"",""Men"",""20-24"",""0.065"""
"Netherlands,""2005"",""Men"",""25-29"",""0.044"""
"Netherlands,""2005"",""Men"",""30-34"",""0.058"""
"Netherlands,""2005"",""Men"",""35-39"",""0.067"""
"Netherlands,""2005"",""Men"",""40-44"",""0.081"""
"Netherlands,""2005"",""Men"",""45-49"",""0.088"""
"Netherlands,""2005"",""Men"",""50-54"",""0.109"""
"Netherlands,""2005"",""Men"",""55-59"",""0.148"""
"Netherlands,""2005"",""Men"",""60-64"",""0.159"""
"Netherlands,""2005"",""Men"",""65-69"",""0.184"""
"Netherlands,""2005"",""Men"",""70-74"",""0.211"""
"Netherlands,""2005"",""Men"",""75-79"",""0.176"""
"Netherlands,""2005"",""Men"",""80-84"",""0.274"""
"Netherlands,""2005"",""Men"",""85+"",""0.139"""
"Portugal,""2005"",""Women"",""16-19"",""0.088"""
"Portugal,""2005"",""Women"",""20-24"",""0.061"""
"Portugal,""2005"",""Women"",""25-29"",""0.041"""
"Portugal,""2005"",""Women"",""30-34"",""0.06"""
"Portugal,""2005"",""Women"",""35-39"",""0.103"""
"Portugal,""2005"",""Women"",""40-44"",""0.154"""
"Portugal,""2005"",""Women"",""45-49"",""0.188"""
"Portugal,""2005"",""Women"",""50-54"",""0.236"""
"Portugal,""2005"",""Women"",""55-59"",""0.27"""
"Portugal,""2005"",""Women"",""60-64"",""0.356"""
"Portugal,""2005"",""Women"",""65-69"",""0.357"""
"Portugal,""2005"",""Women"",""70-74"",""0.366"""
"Portugal,""2005"",""Women"",""75-79"",""0.357"""
"Portugal,""2005"",""Women"",""80-84"",""0.277"""
"Portugal,""2005"",""Women"",""85+"",""0.251"""
"Portugal,""2005"",""Men"",""16-19"",""0.058"""
"Portugal,""2005"",""Men"",""20-24"",""0.039"""
"Portugal,""2005"",""Men"",""25-29"",""0.029"""
"Portugal,""2005"",""Men"",""30-34"",""0.082"""
"Portugal,""2005"",""Men"",""35-39"",""0.109"""
"Portugal,""2005"",""Men"",""40-44"",""0.107"""
"Portugal,""2005"",""Men"",""45-49"",""0.142"""
"Portugal,""2005"",""Men"",""50-54"",""0.153"""
"Portugal,""2005"",""Men"",""55-59"",""0.216"""
"Portugal,""2005"",""Men"",""60-64"",""0.26"""
"Portugal,""2005"",""Men"",""65-69"",""0.229"""
"Portugal,""2005"",""Men"",""70-74"",""0.348"""
"Portugal,""2005"",""Men"",""75-79"",""0.299"""
"Portugal,""2005"",""Men"",""80-84"",""0.351"""
"Portugal,""2005"",""Men"",""85+"",""0.255"""
"Spain,""2005"",""Women"",""16-19"",""0.034"""
"Spain,""2005"",""Women"",""20-24"",""0.03"""
"Spain,""2005"",""Women"",""25-29"",""0.064"""
"Spain,""2005"",""Women"",""30-34"",""0.099"""
"Spain,""2005"",""Women"",""35-39"",""0.096"""
"Spain,""2005"",""Women"",""40-44"",""0.102"""
"Spain,""2005"",""Women"",""45-49"",""0.113"""
"Spain,""2005"",""Women"",""50-54"",""0.134"""
"Spain,""2005"",""Women"",""55-59"",""0.2"""
"Spain,""2005"",""Women"",""60-64"",""0.24"""
"Spain,""2005"",""Women"",""65-69"",""0.253"""
"Spain,""2005"",""Women"",""70-74"",""0.327"""
"Spain,""2005"",""Women"",""75-79"",""0.333"""
"Spain,""2005"",""Women"",""80-84"",""0.318"""
"Spain,""2005"",""Women"",""85+"",""0.339"""
"Spain,""2005"",""Men"",""16-19"",""0.032"""
"Spain,""2005"",""Men"",""20-24"",""0.048"""
"Spain,""2005"",""Men"",""25-29"",""0.059"""
"Spain,""2005"",""Men"",""30-34"",""0.085"""
"Spain,""2005"",""Men"",""35-39"",""0.075"""
"Spain,""2005"",""Men"",""40-44"",""0.078"""
"Spain,""2005"",""Men"",""45-49"",""0.07"""
"Spain,""2005"",""Men"",""50-54"",""0.114"""
"Spain,""2005"",""Men"",""55-59"",""0.146"""
"Spain,""2005"",""Men"",""60-64"",""0.195"""
"Spain,""2005"",""Men"",""65-69"",""0.215"""
"Spain,""2005"",""Men"",""70-74"",""0.257"""
"Spain,""2005"",""Men"",""75-79"",""0.273"""
"Spain,""2005"",""Men"",""80-84"",""0.341"""
"Spain,""2005"",""Men"",""85+"",""0.274"""
"Sweden,""2005"",""Women"",""16-19"",""0.102"""
"Sweden,""2005"",""Women"",""20-24"",""0.086"""
"Sweden,""2005"",""Women"",""25-29"",""0.069"""
"Sweden,""2005"",""Women"",""30-34"",""0.091"""
"Sweden,""2005"",""Women"",""35-39"",""0.127"""
"Sweden,""2005"",""Women"",""40-44"",""0.093"""
"Sweden,""2005"",""Women"",""45-49"",""0.13"""
"Sweden,""2005"",""Women"",""50-54"",""0.136"""
"Sweden,""2005"",""Women"",""55-59"",""0.127"""
"Sweden,""2005"",""Women"",""60-64"",""0.134"""
"Sweden,""2005"",""Women"",""65-69"",""0.152"""
"Sweden,""2005"",""Women"",""70-74"",""0.232"""
"Sweden,""2005"",""Women"",""75-79"",""0.271"""
"Sweden,""2005"",""Women"",""80-84"",""0.18"""
"Sweden,""2005"",""Women"",""85+"",""0.239"""
"Sweden,""2005"",""Men"",""16-19"",""0.055"""
"Sweden,""2005"",""Men"",""20-24"",""0.048"""
"Sweden,""2005"",""Men"",""25-29"",""0.089"""
"Sweden,""2005"",""Men"",""30-34"",""0.057"""
"Sweden,""2005"",""Men"",""35-39"",""0.069"""
"Sweden,""2005"",""Men"",""40-44"",""0.095"""
"Sweden,""2005"",""Men"",""45-49"",""0.076"""
"Sweden,""2005"",""Men"",""50-54"",""0.096"""
"Sweden,""2005"",""Men"",""55-59"",""0.14"""
"Sweden,""2005"",""Men"",""60-64"",""0.129"""
"Sweden,""2005"",""Men"",""65-69"",""0.147"""
"Sweden,""2005"",""Men"",""70-74"",""0.215"""
"Sweden,""2005"",""Men"",""75-79"",""0.26"""
"Sweden,""2005"",""Men"",""80-84"",""0.343"""
"Sweden,""2005"",""Men"",""85+"",""0.148"""
"United Kingdom,""2005"",""Women"",""16-19"",""0.026"""
"United Kingdom,""2005"",""Women"",""20-24"",""0.07"""
"United Kingdom,""2005"",""Women"",""25-29"",""0.07"""
"United Kingdom,""2005"",""Women"",""30-34"",""0.075"""
"United Kingdom,""2005"",""Women"",""35-39"",""0.098"""
"United Kingdom,""2005"",""Women"",""40-44"",""0.11"""
"United Kingdom,""2005"",""Women"",""45-49"",""0.128"""
"United Kingdom,""2005"",""Women"",""50-54"",""0.141"""
"United Kingdom,""2005"",""Women"",""55-59"",""0.155"""
"United Kingdom,""2005"",""Women"",""60-64"",""0.186"""
"United Kingdom,""2005"",""Women"",""65-69"",""0.198"""
"United Kingdom,""2005"",""Women"",""70-74"",""0.227"""
"United Kingdom,""2005"",""Women"",""75-79"",""0.214"""
"United Kingdom,""2005"",""Women"",""80-84"",""0.247"""
"United Kingdom,""2005"",""Women"",""85+"",""0.209"""
"United Kingdom,""2005"",""Men"",""16-19"",""0.037"""
"United Kingdom,""2005"",""Men"",""20-24"",""0.047"""
"United Kingdom,""2005"",""Men"",""25-29"",""0.055"""
"United Kingdom,""2005"",""Men"",""30-34"",""0.068"""
"United Kingdom,""2005"",""Men"",""35-39"",""0.074"""
"United Kingdom,""2005"",""Men"",""40-44"",""0.103"""
"United Kingdom,""2005"",""Men"",""45-49"",""0.1"""
"United Kingdom,""2005"",""Men"",""50-54"",""0.098"""
"United Kingdom,""2005"",""Men"",""55-59"",""0.118"""
"United Kingdom,""2005"",""Men"",""60-64"",""0.197"""
"United Kingdom,""2005"",""Men"",""65-69"",""0.191"""
"United Kingdom,""2005"",""Men"",""70-74"",""0.2"""
"United Kingdom,""2005"",""Men"",""75-79"",""0.215"""
"United Kingdom,""2005"",""Men"",""80-84"",""0.205"""
"United Kingdom,""2005"",""Men"",""85+"",""0.214"""
"Austria,""2006"",""Women"",""16-19"",""0.061"""
"Austria,""2006"",""Women"",""20-24"",""0.05"""
"Austria,""2006"",""Women"",""25-29"",""0.072"""
"Austria,""2006"",""Women"",""30-34"",""0.097"""
"Austria,""2006"",""Women"",""35-39"",""0.117"""
"Austria,""2006"",""Women"",""40-44"",""0.137"""
"Austria,""2006"",""Women"",""45-49"",""0.158"""
"Austria,""2006"",""Women"",""50-54"",""0.209"""
"Austria,""2006"",""Women"",""55-59"",""0.249"""
"Austria,""2006"",""Women"",""60-64"",""0.306"""
"Austria,""2006"",""Women"",""65-69"",""0.333"""
"Austria,""2006"",""Women"",""70-74"",""0.388"""
"Austria,""2006"",""Women"",""75-79"",""0.372"""
"Austria,""2006"",""Women"",""80-84"",""0.366"""
"Austria,""2006"",""Women"",""85+"",""0.21"""
"Austria,""2006"",""Men"",""16-19"",""0.053"""
"Austria,""2006"",""Men"",""20-24"",""0.059"""
"Austria,""2006"",""Men"",""25-29"",""0.056"""
"Austria,""2006"",""Men"",""30-34"",""0.077"""
"Austria,""2006"",""Men"",""35-39"",""0.083"""
"Austria,""2006"",""Men"",""40-44"",""0.137"""
"Austria,""2006"",""Men"",""45-49"",""0.153"""
"Austria,""2006"",""Men"",""50-54"",""0.18"""
"Austria,""2006"",""Men"",""55-59"",""0.271"""
"Austria,""2006"",""Men"",""60-64"",""0.31"""
"Austria,""2006"",""Men"",""65-69"",""0.298"""
"Austria,""2006"",""Men"",""70-74"",""0.388"""
"Austria,""2006"",""Men"",""75-79"",""0.4"""
"Austria,""2006"",""Men"",""80-84"",""0.398"""
"Austria,""2006"",""Men"",""85+"",""0.459"""
"Belgium,""2006"",""Women"",""16-19"",""0.055"""
"Belgium,""2006"",""Women"",""20-24"",""0.048"""
"Belgium,""2006"",""Women"",""25-29"",""0.072"""
"Belgium,""2006"",""Women"",""30-34"",""0.089"""
"Belgium,""2006"",""Women"",""35-39"",""0.124"""
"Belgium,""2006"",""Women"",""40-44"",""0.118"""
"Belgium,""2006"",""Women"",""45-49"",""0.163"""
"Belgium,""2006"",""Women"",""50-54"",""0.169"""
"Belgium,""2006"",""Women"",""55-59"",""0.195"""
"Belgium,""2006"",""Women"",""60-64"",""0.231"""
"Belgium,""2006"",""Women"",""65-69"",""0.209"""
"Belgium,""2006"",""Women"",""70-74"",""0.307"""
"Belgium,""2006"",""Women"",""75-79"",""0.316"""
"Belgium,""2006"",""Women"",""80-84"",""0.363"""
"Belgium,""2006"",""Women"",""85+"",""0.436"""
"Belgium,""2006"",""Men"",""16-19"",""0.052"""
"Belgium,""2006"",""Men"",""20-24"",""0.034"""
"Belgium,""2006"",""Men"",""25-29"",""0.057"""
"Belgium,""2006"",""Men"",""30-34"",""0.061"""
"Belgium,""2006"",""Men"",""35-39"",""0.082"""
"Belgium,""2006"",""Men"",""40-44"",""0.102"""
"Belgium,""2006"",""Men"",""45-49"",""0.141"""
"Belgium,""2006"",""Men"",""50-54"",""0.147"""
"Belgium,""2006"",""Men"",""55-59"",""0.151"""
"Belgium,""2006"",""Men"",""60-64"",""0.19"""
"Belgium,""2006"",""Men"",""65-69"",""0.223"""
"Belgium,""2006"",""Men"",""70-74"",""0.238"""
"Belgium,""2006"",""Men"",""75-79"",""0.328"""
"Belgium,""2006"",""Men"",""80-84"",""0.319"""
"Belgium,""2006"",""Men"",""85+"",""0.366"""
"Denmark,""2006"",""Women"",""16-19"",""0.082"""
"Denmark,""2006"",""Women"",""20-24"",""0.08"""
"Denmark,""2006"",""Women"",""25-29"",""0.112"""
"Denmark,""2006"",""Women"",""30-34"",""0.17"""
"Denmark,""2006"",""Women"",""35-39"",""0.143"""
"Denmark,""2006"",""Women"",""40-44"",""0.15"""
"Denmark,""2006"",""Women"",""45-49"",""0.208"""
"Denmark,""2006"",""Women"",""50-54"",""0.253"""
"Denmark,""2006"",""Women"",""55-59"",""0.269"""
"Denmark,""2006"",""Women"",""60-64"",""0.259"""
"Denmark,""2006"",""Women"",""65-69"",""0.195"""
"Denmark,""2006"",""Women"",""70-74"",""0.282"""
"Denmark,""2006"",""Women"",""75-79"",""0.262"""
"Denmark,""2006"",""Women"",""80-84"",""0.264"""
"Denmark,""2006"",""Women"",""85+"",""0.358"""
"Denmark,""2006"",""Men"",""16-19"",""0.046"""
"Denmark,""2006"",""Men"",""20-24"",""0.066"""
"Denmark,""2006"",""Men"",""25-29"",""0.05"""
"Denmark,""2006"",""Men"",""30-34"",""0.078"""
"Denmark,""2006"",""Men"",""35-39"",""0.101"""
"Denmark,""2006"",""Men"",""40-44"",""0.092"""
"Denmark,""2006"",""Men"",""45-49"",""0.114"""
"Denmark,""2006"",""Men"",""50-54"",""0.163"""
"Denmark,""2006"",""Men"",""55-59"",""0.169"""
"Denmark,""2006"",""Men"",""60-64"",""0.15"""
"Denmark,""2006"",""Men"",""65-69"",""0.163"""
"Denmark,""2006"",""Men"",""70-74"",""0.195"""
"Denmark,""2006"",""Men"",""75-79"",""0.273"""
"Denmark,""2006"",""Men"",""80-84"",""0.264"""
"Denmark,""2006"",""Men"",""85+"",""0.347"""
"Finland,""2006"",""Women"",""16-19"",""0.213"""
"Finland,""2006"",""Women"",""20-24"",""0.217"""
"Finland,""2006"",""Women"",""25-29"",""0.203"""
"Finland,""2006"",""Women"",""30-34"",""0.231"""
"Finland,""2006"",""Women"",""35-39"",""0.216"""
"Finland,""2006"",""Women"",""40-44"",""0.261"""
"Finland,""2006"",""Women"",""45-49"",""0.212"""
"Finland,""2006"",""Women"",""50-54"",""0.267"""
"Finland,""2006"",""Women"",""55-59"",""0.296"""
"Finland,""2006"",""Women"",""60-64"",""0.345"""
"Finland,""2006"",""Women"",""65-69"",""0.332"""
"Finland,""2006"",""Women"",""70-74"",""0.366"""
"Finland,""2006"",""Women"",""75-79"",""0.384"""
"Finland,""2006"",""Women"",""80-84"",""0.386"""
"Finland,""2006"",""Women"",""85+"",""0.347"""
"Finland,""2006"",""Men"",""16-19"",""0.151"""
"Finland,""2006"",""Men"",""20-24"",""0.118"""
"Finland,""2006"",""Men"",""25-29"",""0.183"""
"Finland,""2006"",""Men"",""30-34"",""0.165"""
"Finland,""2006"",""Men"",""35-39"",""0.259"""
"Finland,""2006"",""Men"",""40-44"",""0.218"""
"Finland,""2006"",""Men"",""45-49"",""0.232"""
"Finland,""2006"",""Men"",""50-54"",""0.195"""
"Finland,""2006"",""Men"",""55-59"",""0.288"""
"Finland,""2006"",""Men"",""60-64"",""0.245"""
"Finland,""2006"",""Men"",""65-69"",""0.4"""
"Finland,""2006"",""Men"",""70-74"",""0.312"""
"Finland,""2006"",""Men"",""75-79"",""0.46"""
"Finland,""2006"",""Men"",""80-84"",""0.39"""
"Finland,""2006"",""Men"",""85+"",""0.442"""
"France,""2006"",""Women"",""16-19"",""0.057"""
"France,""2006"",""Women"",""20-24"",""0.045"""
"France,""2006"",""Women"",""25-29"",""0.078"""
"France,""2006"",""Women"",""30-34"",""0.098"""
"France,""2006"",""Women"",""35-39"",""0.087"""
"France,""2006"",""Women"",""40-44"",""0.127"""
"France,""2006"",""Women"",""45-49"",""0.153"""
"France,""2006"",""Women"",""50-54"",""0.16"""
"France,""2006"",""Women"",""55-59"",""0.221"""
